一级,二级,描述,图标,数量,起始,终止
13岁以上,历代美文鉴赏译文,收录了我国历代的优秀美文。,catalog_313.png,31,5273,5303
13岁以上,笠翁对韵,《笠翁对韵》是从前人们学习写作近体诗、词，用来熟悉对仗、用韵、组织词语的启蒙读物。作者李渔，号笠翁，因此叫《笠翁对韵》。全书分为卷一和卷二。按韵分编，包罗天文、地理、花木、鸟兽、人物、器物等的虚实应对。从单字对到双字对，三字对、五字对、七字对到十一字对，声韵协调，琅琅上口，从中得到语音、词汇、修辞的训练。从单字到多字的层层属对。较之其他全用三言、四言句式更见韵味。,catalog_305.png,30,1374,1403
13岁以上,声律启蒙,《声律启蒙》是训练儿童应对，掌握声韵格律的启蒙读物。按韵分编，包罗天文、地理、花木、鸟兽、人物、器物等的虚实应对。从单字对到双字对，三字对、五字对、七字对到十一字对，声韵协调，琅琅上口，从中得到语音、词汇、修辞的训练。从单字到多字的层层属对，读起来，如唱歌般。较之其它全用三言、四言句式更见韵味。这类读物，在启蒙读物中独具一格，经久不衰。明清以来，如《训蒙骈句》、《笠翁对韵》等书，都是采用这种方式编写，并得以广泛流传。,catalog_306.png,25,4828,4852
13岁以上,龙文鞭影,《龙文鞭影》原名《蒙养故事》，是中国古代非常有名的儿童启蒙读物，最初由明人萧良有编撰，后来杨臣诤进行了增补修订。龙文是古代一种千里马的名称，它只要看见鞭子的影子就会奔跑驰骋。作者的寓意是，看了这本《龙文鞭影》，青少年就有可能成为“千里马”。《龙文鞭影》主要是介绍中国历史上的人物典故和逸事传说，四字一句，两句押韵，读起来抑扬顿挫，琅琅上口。它问世后，影响极大，成为最受欢迎的童蒙读物之一。,catalog_307.png,29,7254,7282
13岁以上,中华字经, 《中华字经》是一种超级识字教材，以四字一句、分门别类、字不重用、韵语连篇的方法编撰而成。全文收录汉字 4000 个，涵盖了国家教育部、国家语委联合颁布的常用汉字和 HSK 考试大纲规定的四级汉字。,catalog_309.png,50,5923,5972
13岁以上,尚书,"《尚书》，最早书名为《书》，作者为周朝不知名文人，约成书于前五世纪，传统《尚书》由伏生传下来。
《尚书》列为儒家经典之一， “尚”即“上”，《尚书》就是上古的书，它是中国上古历史文献和部分追述古代事迹著作的汇编。
自汉初以来，有今文、古文两种不同的传本。《汉书·艺文志》说，《尚书》原有100篇，孔子编纂并为之作序。秦始皇统一中国后，颁布《焚书令》，秦代的焚书给《尚书》的流传带来毁灭性打击，原有的《尚书》抄本几乎全部被焚毁。汉代重新重视儒学，由秦博士伏生口授、用汉代通行文字隶书写的《尚书》，共28篇，人们称之为今文《尚书》。西汉时期，相传鲁恭王在拆除孔子故宅一段墙壁时，发现了另一部《尚书》，是用先秦六国时的字体书写的，人们称之为古文《尚书》。古文《尚书》经过孔子后人孔安国的整理，篇目比今文《尚书》多16篇。
在西晋永嘉年间的战乱中，今、古文《尚书》全都散失了。东晋初年，豫章内史梅赜给朝廷献上了一部《尚书》，包括今文《尚书》33篇(梅赜从原先的28篇中析出5篇）、古文《尚书》25篇，古文25篇经宋代以来的考异争论总体认为是东晋人的伪作。
清人孙星衍作《尚书今古文注疏》，广泛汲取前人考订成果，摒弃25篇伪作，将篇目重新厘定为29卷，大抵恢复了汉代《尚书》传本的面貌。《尚书》所记基本是誓、命、训、诰一类的言辞。虽说文字大体古奥迂涩，但也有少数文字比较形象、朗畅。",catalog_310.png,59,7033,7091
13岁以上,常礼举要,由李炳南老居士讲解，主要是一些日常生活中大家都需要知道的日常礼节。全文分别为：居家、在校、处世、聚餐、出门、访人、会客、旅行、对众、馈赠、庆吊、称呼。,catalog_311.png,12,7092,7103
13岁以上,幼学琼林,《幼学琼林》是中国古代启蒙的儿童读物，作者为明末的西昌人程登吉，字允升。本书最早名为《幼学须知》，又称《成语考》、《故事寻源》。明景泰年间的进士邱睿、清朝的嘉庆年间由邹圣脉、民国时人费有容、叶浦荪和蔡东藩等进行了增补。,catalog_312.png,12,7104,7115
13岁以上,了凡四训,《了凡四训》为明代袁了凡所著训子善书，阐明“命自我立，福自己求”的思想，指出一切祸福休咎皆自当人掌握，行善则积福，作恶则招祸；并现身说法，结合儒释道三家思想以自身经历体会阐明此理，鼓励向善立身，慎独立品，自求多福，远避祸殃。,catalog_313.png,4,7116,7119
13岁以上,诗品,《诗品》，古代汉族诗歌美学著作。钟嵘著。它是在刘勰《文心雕龙》以后出现的一部品评诗歌的文学批评名著。这两部著作相继出现在齐梁时代不是偶然的，因为它们都是在反对齐梁形式主义文风的斗争中的产物。另有假托晚唐司空图所作的《二十四诗品》。,catalog_314.png,24,7120,7143
13岁以上,礼记,《礼记》又名《小戴礼记》、《小戴记》，据传为西汉礼学家戴圣所编，是中国古代一部重要的典章制度选集，共二十卷四十九篇，主要记载了先秦的礼制，体现了先秦儒家的哲学思想（如天道观、宇宙观、人生观）、教育思想（如个人修身、教育制度、教学方法、学校管理）、政治思想（如以教化政、大同社会、礼制与刑律）、美学思想（如物动心感说、礼乐中和说），是研究先秦社会的重要资料 ，是一部儒家思想的资料汇编。,catalog_315.png,49,7144,7192
13岁以上,黄帝内经,"《黄帝内经》是一本综合性的医书，在黄老道家理论上建立了中医学上的“阴阳五行学说”、“脉象学说”、“藏象学说”、“经络学说”、“病因学说”“病机学说”、“病症”、“诊法”、“论治”及“养生学”、“运气学”等学说，从整体观上来论述医学，呈现了自然、生物、心理、社会“整体医学模式”（另据现代学者考证，认为今本中的黄老道家痕迹是隋唐时期的道士王冰窜入[1-2]  ）。 其基本素材来源于中国古人对生命现象的长期观察、大量的临床实践以及简单的解剖学知识。
《黄帝内经》奠定了人体生理、病理、诊断以及治疗的认识基础，是中国影响极大的一部医学著作，被称为医之始祖。",catalog_300.png,168,885,1052
13岁以上,中医养生启蒙,收集了许多中医方式养生的经典篇章。主要供5—10岁的小朋友作医学启蒙读物使用。,catalog_316.png,61,7193,7253
13岁以上,莎士比亚经典戏剧（英语）,莎士比亚（W. William Shakespeare）是英国文艺复兴时期杰出的戏剧家和诗人，是“英国戏剧之父”，本?琼斯称他为“时代的灵魂”，马克思称他为“人类最伟大的天才之一”。被赋予了“人类文学奥林匹克山上的宙斯”。,catalog_115.png,32,1404,1435
13岁以上,经典散文（英语）,本专辑收录西方经典的散文，涵盖西方各大著名的作家,catalog_400.png,10,1436,1445
13岁以上,经典诗歌（英语）,本专辑收录西方经典的诗歌，涵盖各西方著名诗人,catalog_401.png,42,1446,1487
13岁以上,著名演讲（英语）,本专辑收录西方著名演讲词，涵盖各西方名人,catalog_402.png,13,1488,1500
13岁以上,儿童文学（英语）,本专辑收录西方儿童文学精选，涵盖各西方著名文人,catalog_403.png,20,1501,1520
13岁以上,中华成语故事,成语故事是我国历史的一部分，成语是历史的积淀，每一个成语的背后都有一个含义深远的故事，是我国几千年以来人民智慧的结晶。其特点是深刻隽永，言简意赅。阅读成语故事，可以了解历史、通达事理、学习知识、积累优美的语言素材。所以，学习成语是青少年学习中国文化的必经之路。成语故事以深刻形象的故事典故讲述一些道理。成语就是有道理的词语，它奠基着我国的文化之熙。,catalog_406.png,165,2503,2667
13岁以上,五千年世界历史故事,讲述了从盘古开天地到辛亥革命上下五千年的历史，以年代为顺序，运用小故事，描绘大历史，简明而不失全面地勾勒出中国历史发展的全貌。我们通过生动的语言，清晰地反映出历史发展演进的脉络，阐发其中所蕴含的规律和民族智慧，让历史具备可观性和可触摸感。,catalog_407.png,325,3154,3478
13岁以上,五千年中国历史故事,讲述了从盘古开天地到辛亥革命上下五千年的历史，以年代为顺序，运用小故事，描绘大历史，简明而不失全面地勾勒出中国历史发展的全貌。我们通过生动的语言，清晰地反映出历史发展演进的脉络，阐发其中所蕴含的规律和民族智慧，让历史具备可观性和可触摸感。,catalog_200.png,332,3479,3810
